url	sci_name	common_name	habitat	threat_to_humans	human_uses	IUCN	IUCN_abr	physical_characters
1678	https://www.fishbase.se/summary/Scarus-iseri.html	Scarus iseri (Bloch,  1789)	Striped parrotfish	Marine;  reef-associated; depth range 3 - 25 m (Ref. 9710).   Subtropical; 33°N -   26°S, 98°W -   31°W	Reports of ciguatera poisoning 	Fisheries: minor commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?, range 16 - ? cm Max length : 35.0 cm TL male/unsexed; (Ref. 9710); common length : 18.0 cm TL male/unsexed; (Ref. 3802)
1679	https://www.fishbase.se/summary/Scarus-rubroviolaceus.html	Scarus rubroviolaceus Bleeker,  1847	Ember parrotfish	Marine;  reef-associated; depth range 1 - 36 m (Ref. 5227).   Tropical; 30°N -   27°S	Harmless	Fisheries: commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 70.0 cm TL male/unsexed; (Ref. 2334); max. reported age: 20 years (Ref. 42001)
1680	https://www.fishbase.se/summary/Scarus-niger.html	Scarus niger Forsskål,  1775	Dusky parrotfish	Marine;  reef-associated; depth range 0 - 20 m (Ref. 90102).   Tropical; 30°N -   27°S	Harmless	Fisheries: commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 40.0 cm TL male/unsexed; (Ref. 5490)
1681	https://www.fishbase.se/summary/Chlorurus-gibbus.html	Chlorurus gibbus (Rüppell,  1829)	Heavybeak parrotfish	Marine;  reef-associated.   Tropical	Reports of ciguatera poisoning 	Fisheries: commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 70.0 cm TL male/unsexed; (Ref. 30573); max. published weight: 4.0 kg (Ref. 3488); max. reported age: 14 years (Ref. 13619)
1682	https://www.fishbase.se/summary/Scarus-ghobban.html	Scarus ghobban Forsskål,  1775	Blue-barred parrotfish	Marine; brackish;  reef-associated; depth range 1 - 90 m (Ref. 89642).   Tropical; 31°N -   35°S, 21°E -   77°W	Harmless	Fisheries: commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?, range 49 - ? cm Max length : 75.0 cm TL male/unsexed; (Ref. 90102); common length : 30.0 cm TL male/unsexed; (Ref. 55763); max. reported age: 13 years (Ref. 42001)
1683	https://www.fishbase.se/summary/Scarus-globiceps.html	Scarus globiceps Valenciennes,  1840	Globehead parrotfish	Marine;  reef-associated; depth range 1 - 30 m (Ref. 90102), usually ? - 12 m (Ref. 89972).   Tropical; 30°N -   28°S	Harmless	Fisheries: commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 45.0 cm TL male/unsexed; (Ref. 5450); max. published weight: 500.00 g (Ref. 3488)
1684	https://www.fishbase.se/summary/Scarus-quoyi.html	Scarus quoyi Valenciennes,  1840	Quoy's parrotfish	Marine;  reef-associated; depth range 2 - 18 m (Ref. 9710).   Tropical; 30°N -   24°S	Harmless	Fisheries: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 40.0 cm TL male/unsexed; (Ref. 48636)
1685	https://www.fishbase.se/summary/Hipposcarus-longiceps.html	Hipposcarus longiceps (Valenciennes,  1840)	Pacific longnose parrotfish	Marine;  reef-associated; depth range 2 - 40 m (Ref. 37816).   Tropical; 30°N -   24°S, 95°E -   141°W	Harmless	Fisheries: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 60.0 cm TL male/unsexed; (Ref. 9710); common length : 48.0 cm SL male/unsexed; (Ref. 37816)
1686	https://www.fishbase.se/summary/Pseudocheilinus-hexataenia.html	Pseudocheilinus hexataenia (Bleeker,  1857)	Sixline wrasse	Marine;  reef-associated; depth range 1 - 35 m (Ref. 90102), usually 4 - 35 m (Ref. 27115).   Tropical; 24°C - 28°C (Ref. 27115); 32°N -   36°S, 24°E -   136°W	Harmless	Aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 10.0 cm TL male/unsexed; (Ref. 4392)
1687	https://www.fishbase.se/summary/Pseudocheilinus-evanidus.html	Pseudocheilinus evanidus Jordan  &  Evermann,  1903	Striated wrasse	Marine;  reef-associated; depth range 6 - 61 m (Ref. 33410), usually ? - 20 m (Ref. 1602).   Tropical; 23°C - 28°C (Ref. 27115); 33°N -   24°S	Harmless	Aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 9.0 cm TL male/unsexed; (Ref. 90102)
1688	https://www.fishbase.se/summary/Pteragogus-enneacanthus.html	Pteragogus enneacanthus (Bleeker,  1853)	Cockerel wrasse	Marine;  reef-associated; depth range 2 - 64 m (Ref. 86942).   Tropical; 26°N -   25°S, 108°E -   173°W	Harmless	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 15.0 cm TL male/unsexed; (Ref. 9002)
1689	https://www.fishbase.se/summary/Cirrhilabrus-punctatus.html	Cirrhilabrus punctatus Randall  &  Kuiter,  1989	Dotted wrasse	Marine;  reef-associated; depth range 2 - 78 m (Ref. 86942), usually 5 - 28 m (Ref. 27115).   Tropical; 24°C - 28°C (Ref. 27115)	Harmless	Aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 13.0 cm TL male/unsexed; (Ref. 2334)
1690	https://www.fishbase.se/summary/Cirrhilabrus-katherinae.html	Cirrhilabrus katherinae Randall,  1992	Katherine's wrasse	Marine;  reef-associated; depth range 10 - 40 m (Ref. 37816).   Tropical	Harmless	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 7.1 cm SL male/unsexed; (Ref. 5278)
1691	https://www.fishbase.se/summary/Centrogenys-vaigiensis.html	Centrogenys vaigiensis (Quoy  &  Gaimard,  1824)	False scorpionfish	Marine; brackish;  benthopelagic; non-migratory; depth range 2 - 10 m (Ref. 90102).   Tropical	Harmless	Fisheries: minor commercial	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm Max length : 25.0 cm TL male/unsexed; (Ref. 37107); common length : 9.3 cm TL male/unsexed; (Ref. 394)
1692	https://www.fishbase.se/summary/Astroscopus-y-graecum.html	Astroscopus y-graecum (Cuvier,  1829)	Southern stargazer	Marine;  reef-associated; depth range 2 - 100 m (Ref. 13628), usually ? - 70 m (Ref. 55314).   Subtropical; 35°N -   8°N, 99°W -   60°W (Ref. 55314)	Venomous 	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 44.0 cm TL male/unsexed; (Ref. 7251); common length : 35.0 cm TL male/unsexed; (Ref. 5217)
1693	https://www.fishbase.se/summary/Uranoscopus-sulphureus.html	Uranoscopus sulphureus Valenciennes,  1832	Whitemargin stargazer	Marine;  reef-associated; depth range 5 - 350 m (Ref. 86942).   Tropical	Traumatogenic	NA	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm Max length : 45.0 cm TL male/unsexed; (Ref. 48636)
1694	https://www.fishbase.se/summary/Kathetostoma-albigutta.html	Kathetostoma albigutta Bean,  1892	Lancer stargazer	Marine;  demersal; depth range 40 - 385 m.   Subtropical; 37°N -   18°N	Venomous 	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 28.0 cm TL male/unsexed; (Ref. 7251)
1695	https://www.fishbase.se/summary/Kathetostoma-averruncus.html	Kathetostoma averruncus Jordan  &  Bollman,  1890	Smooth stargazer	Marine;  bathydemersal; depth range 13 - 384 m (Ref. 2850).   Deep-water; 36°N -	Venomous	Aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 32.0 cm TL male/unsexed; (Ref. 9353)
1696	https://www.fishbase.se/summary/Ammodytes-dubius.html	Ammodytes dubius Reinhardt,  1837	Northern sand lance	Marine;  demersal; depth range 0 - 108 m (Ref. 58426).   Polar; 84°N -   36°N, 127°W -   6°E (Ref. 57357)	Harmless	Fisheries: of potential interest	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm Max length : 25.0 cm TL male/unsexed; (Ref. 7251)
1697	https://www.fishbase.se/summary/Ammodytes-hexapterus.html	Ammodytes hexapterus Pallas,  1814	Pacific sand lance	Marine; brackish;  benthopelagic; oceanodromous (Ref. 51243); depth range 0 - 275 m (Ref. 58426), usually 30 - 100 m (Ref. 56557).   Temperate; 63°N -   32°N, 145°E -   21°W (Ref. 57358)	Harmless	Fisheries: commercial	Not Evaluated	NA	Maturity: Lm ?, range 11 -  17 cm Max length : 30.0 cm TL male/unsexed; (Ref. 56394); common length : 17.0 cm TL male/unsexed; (Ref. 56557); max. published weight: 100.00 g (Ref. 56527); max. reported age: 11 years (Ref. 56557)
1698	https://www.fishbase.se/summary/Cheimarrichthys-fosteri.html	Cheimarrichthys fosteri Haast,  1874	Torrent fish	Marine; freshwater; brackish;  demersal; amphidromous (Ref. 51243).   Subtropical; 34°S -   47°S	Harmless	NA	Vulnerable 	VU	Maturity: Lm ?  range ? - ? cm Max length : 15.0 cm TL male/unsexed; (Ref. 245)
1699	https://www.fishbase.se/summary/Parapercis-punctulata.html	Parapercis punctulata (Cuvier,  1829)	Spotted sandperch	Marine;  reef-associated.   Tropical	Harmless	NA	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm Max length : 13.0 cm TL male/unsexed; (Ref. 5401)
1700	https://www.fishbase.se/summary/Parapercis-hexophtalma.html	Parapercis hexophtalma (Cuvier,  1829)	Speckled sandperch	Marine;  reef-associated; depth range 2 - 25 m (Ref. 90102).   Tropical; 30°N -   30°S	Harmless	Fisheries: minor commercial; aquarium: commercial	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm Max length : 29.0 cm TL male/unsexed; (Ref. 30573); common length : 18.0 cm TL male/unsexed; (Ref. 30573)
1701	https://www.fishbase.se/summary/Parapercis-clathrata.html	Parapercis clathrata Ogilby,  1910	Latticed sandperch	Marine;  reef-associated; depth range 3 - 50 m (Ref. 1602).   Tropical; 30°N -   24°S	Harmless	NA	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm Max length : 24.0 cm TL male/unsexed; (Ref. 48636)
1702	https://www.fishbase.se/summary/Gerres-longirostris.html	Gerres longirostris (Lacepède,  1801)	Strongspine silver-biddy	Marine; freshwater; brackish;  reef-associated; amphidromous (Ref. 51243); depth range 0 - 50 m (Ref. 86942).   Tropical; 32°N -   36°S, 24°E -   170°W	Harmless	Fisheries: commercial	Least Concern 	LC	Maturity: Lm20.6  range ? - ? cm Max length : 44.5 cm TL male/unsexed; (Ref. 90102); common length : 20.0 cm TL male/unsexed; (Ref. 5450)
1703	https://www.fishbase.se/summary/Ulaema-lefroyi.html	Ulaema lefroyi (Goode,  1874)	Mottled mojarra	Marine;  reef-associated.   Tropical; 33°N -   33°S, 98°W -   34°W	Harmless	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 23.0 cm TL male/unsexed; (Ref. 7251)
1704	https://www.fishbase.se/summary/Eucinostomus-argenteus.html	Eucinostomus argenteus Baird  &  Girard,  1855	Silver mojarra	Marine; freshwater; brackish;  reef-associated; depth range 0 - 12 m (Ref. 5227).   Subtropical; 41°N -   30°S, 120°W -   34°W	Harmless	Fisheries: minor commercial; bait: occasionally	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 21.0 cm TL male/unsexed; (Ref. 59090); common length : 15.0 cm TL male/unsexed; (Ref. 3722); max. published weight: 20.50 g (Ref. 118626)
1705	https://www.fishbase.se/summary/Eucinostomus-gula.html	Eucinostomus gula (Quoy  &  Gaimard,  1824)	Jenny mojarra	Marine; freshwater; brackish;  reef-associated; depth range 0 - 55 m (Ref. 26912).   Subtropical; 43°N -   51°S, 98°W -   34°W	Harmless	Fisheries: minor commercial; bait: usually	Least Concern 	LC	Maturity: Lm11.0  range ? - ? cm Max length : 25.5 cm TL male/unsexed; (Ref. 111768); common length : 15.0 cm TL male/unsexed; (Ref. 3722)
1706	https://www.fishbase.se/summary/Gerres-cinereus.html	Gerres cinereus (Walbaum,  1792)	Yellow fin mojarra	Marine; freshwater; brackish;  reef-associated; amphidromous (Ref. 51243); depth range 1 - 15 m (Ref. 9710).   Subtropical; 33°N -   23°S, 98°W -   34°W	Reports of ciguatera poisoning 	Fisheries: minor commercial; bait: occasionally	Least Concern 	LC	Maturity: Lm20.0, range 19 - ? cm Max length : 41.0 cm TL male/unsexed; (Ref. 7251); common length : 30.0 cm TL male/unsexed; (Ref. 6077); max. published weight: 530.00 g (Ref. 40637)
1707	https://www.fishbase.se/summary/Eugerres-plumieri.html	Eugerres plumieri (Cuvier,  1830)	Striped mojarra	Marine; freshwater; brackish;  demersal.   Subtropical; 34°N -   33°S, 98°W -   34°W	Harmless	Fisheries: minor commercial; gamefish: yes	Least Concern 	LC	Maturity: Lm22.0, range 18 - ? cm Max length : 40.0 cm TL male/unsexed; (Ref. 3722); common length : 30.0 cm TL male/unsexed; (Ref. 3722); max. published weight: 1.0 kg (Ref. 4699)
1708	https://www.fishbase.se/summary/Gerres-oyena.html	Gerres oyena (Forsskål,  1775)	Common silver-biddy	Marine; brackish;  reef-associated; depth range 0 - 20 m (Ref. 11441).   Tropical; 36°N -   35°S, 25°E -   174°W	Harmless	Fisheries: commercial	Least Concern 	LC	Maturity: Lm ?, range 22 - ? cm Max length : 30.0 cm TL male/unsexed; (Ref. 4323); common length : 20.0 cm SL male/unsexed; (Ref. 37816)
1709	https://www.fishbase.se/summary/Kurtus-indicus.html	Kurtus indicus Bloch,  1786	Indian hump head	Marine; freshwater; brackish;  benthopelagic.   Tropical	Harmless	Fisheries: minor commercial	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm Max length : 12.6 cm TL male/unsexed; (Ref. 7050)
1710	https://www.fishbase.se/summary/Kurtus-gulliveri.html	Kurtus gulliveri Castelnau,  1878	Nurseryfish	Freshwater; brackish;  benthopelagic.   Tropical; 20°C - 28°C (Ref. 2059); 2°S -   19°S	Harmless	Fisheries: of potential interest; gamefish: yes	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 63.0 cm TL male/unsexed; (Ref. 2158)
1711	https://www.fishbase.se/summary/Pseudamia-gelatinosa.html	Pseudamia gelatinosa Smith,  1956	Gelatinous cardinalfish	Marine;  reef-associated; depth range 1 - 64 m (Ref. 526), usually 1 - 40 m (Ref. 37816).   Tropical; 30°N -   30°S	Harmless	NA	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm Max length : 11.0 cm TL male/unsexed; (Ref. 48635)
1712	https://www.fishbase.se/summary/Gymnapogon-urospilotus.html	Gymnapogon urospilotus Lachner,  1953	B-spot cardinalfish	Marine;  reef-associated; depth range 0 - 18 m (Ref. 90102).   Tropical; 30°N -   18°S	Harmless	NA	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm Max length : 2.7 cm SL male/unsexed; (Ref. 1602)
1713	https://www.fishbase.se/summary/Cercamia-eremia.html	Cercamia eremia (Allen,  1987)	Glassy cardinalfish	Marine;  reef-associated; depth range 2 - 40 m (Ref. 37816).   Tropical	Harmless	NA	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm Max length : 5.0 cm TL male/unsexed; (Ref. 90102)
1714	https://www.fishbase.se/summary/Phaeoptyx-pigmentaria.html	Phaeoptyx pigmentaria (Poey,  1860)	Dusky cardinalfish	Marine;  reef-associated; depth range 13 - 50 m (Ref. 9626).   Tropical; 32°N -   23°S	Harmless	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 8.0 cm SL male/unsexed; (Ref. 26938)
1715	https://www.fishbase.se/summary/Astrapogon-stellatus.html	Astrapogon stellatus (Cope,  1867)	Conchfish	Marine;  reef-associated; depth range 1 - 40 m (Ref. 26938).   Tropical; 32°N -   24°S	Harmless	Aquarium: commercial	Data deficient 	DD	Maturity: Lm ?  range ? - ? cm Max length : 8.0 cm SL male/unsexed; (Ref. 26938)
1716	https://www.fishbase.se/summary/Astrapogon-puncticulatus.html	Astrapogon puncticulatus (Poey,  1867)	Blackfin cardinalfish	Marine;  reef-associated; depth range 0 - 8 m (Ref. 40101).   Tropical; - 33°S	Harmless	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 8.0 cm SL male/unsexed; (Ref. 26938)
1717	https://www.fishbase.se/summary/Apogon-campbelli.html	Apogon campbelli Smith,  1949		Marine;  reef-associated.   Tropical	Harmless	NA	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm Max length : 3.9 cm SL male/unsexed; (Ref. 50837)
1718	https://www.fishbase.se/summary/Rhabdamia-cypselura.html	Verulux cypselurus (Weber,  1909)	Swallowtail cardinalfish	Marine;  reef-associated; depth range 2 - 15 m (Ref. 90102).   Tropical; 30°N -   12°S	Harmless	NA	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm Max length : 6.0 cm TL male/unsexed; (Ref. 11441)
1719	https://www.fishbase.se/summary/Nectamia-bandanensis.html	Nectamia bandanensis (Bleeker,  1854)	Bigeye cardinalfish	Marine;  reef-associated; depth range 1 - 34 m (Ref. 11890), usually 1 - 12 m (Ref. 90102).   Tropical; 30°N -   24°S, 120°E -   170°W (Ref. 74933)	Harmless	NA	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm Max length : 10.0 cm TL male/unsexed; (Ref. 9710); common length : 7.7 cm SL male/unsexed; (Ref. 37816)
1720	https://www.fishbase.se/summary/Nectamia-fusca.html	Nectamia fusca (Quoy  &  Gaimard,  1825)	Ghost cardinalfish	Marine;  reef-associated; depth range 1 - 20 m (Ref. 90102).   Tropical; 27°N -   27°S, 28°E -   165°W (Ref. 74933)	Harmless	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 11.2 cm TL male/unsexed; (Ref. 90102)
1721	https://www.fishbase.se/summary/Sphaeramia-orbicularis.html	Sphaeramia orbicularis (Cuvier,  1828)	Orbiculate cardinalfish	Marine;  reef-associated; depth range 0 - 5 m (Ref. 9710).   Tropical; 31°N -   27°S, 32°E -   173°W	Harmless	Fisheries: minor commercial	Not Evaluated	NA	Maturity: Lm ?, range 6 - ? cm Max length : 10.0 cm TL male/unsexed; (Ref. 4329); common length : 8.9 cm SL male/unsexed; (Ref. 37816)
1722	https://www.fishbase.se/summary/Pristiapogon-exostigma.html	Pristiapogon exostigma (Jordan  &  Starks,  1906)	Narrowstripe cardinalfish	Marine;  reef-associated; depth range 3 - 40 m (Ref. 11890), usually 3 - 20 m (Ref. 90102).   Tropical; 30°N -   28°S	Harmless	NA	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm Max length : 12.0 cm TL male/unsexed; (Ref. 11441)
1723	https://www.fishbase.se/summary/Cheilodipterus-isostigmus.html	Cheilodipterus isostigmus (Schultz,  1940)	Dog-toothed cardinalfish	Marine;  reef-associated; depth range 4 - 40 m (Ref. 37816).   Tropical; 19°N -   12°S	Harmless	NA	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm Max length : 11.0 cm TL male/unsexed; (Ref. 48635)
1724	https://www.fishbase.se/summary/Pterapogon-kauderni.html	Pterapogon kauderni Koumans,  1933	Banggai cardinal fish	Marine;  demersal; depth range 0 - 16 m (Ref. 90102), usually 1 - 2 m (Ref. 9936).   Tropical; 1°S -   2°S, 123°E -   124°E	Harmless	Fisheries: of no interest; aquarium: commercial	Endangered 	EN	Maturity: Lm4.1  range ? - ? cm Max length : 8.6 cm TL (female); max. published weight: 0.00 g
1725	https://www.fishbase.se/summary/Ostorhinchus-lateralis.html	Fibramia lateralis (Valenciennes,  1832)	Humpback cardinal	Marine; freshwater; brackish;  reef-associated; non-migratory (Ref. 59012); depth range 0 - 3 m (Ref. 86942).   Tropical; 26°N -   25°S, 32°E -   172°E	Harmless	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 11.0 cm TL male/unsexed; (Ref. 9710)
1726	https://www.fishbase.se/summary/Ostorhinchus-cookii.html	Ostorhinchus cookii (Macleay,  1881)	Cook's cardinalfish	Marine;  reef-associated; depth range 1 - 10 m (Ref. 90102).   Tropical	Harmless	Fisheries: of no interest	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm Max length : 10.0 cm TL male/unsexed; (Ref. 2334)
1727	https://www.fishbase.se/summary/Cheilodipterus-quinquelineatus.html	Cheilodipterus quinquelineatus Cuvier,  1828	Five-lined cardinalfish	Marine;  reef-associated; depth range 0 - 40 m (Ref. 9710).   Tropical; 30°N -   32°S	Harmless	Fisheries: minor commercial; aquarium: public aquariums	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm Max length : 13.0 cm TL male/unsexed; (Ref. 2158)
